country,isocode,year,region,PI_region,income,landlocked,lcapitalpw,lcapitalpw_year,grdomsav,grdomsav_year,unemped,unemped_year,lnploans,lnploans_year,lmarketsize,lmarketsize_year,lhitechexp,lhitechexp_year,lfdisv,lfdisv_year,linflB,linflB_year,inflB,inflB_year,absgdppcgrowth,absgdppcgrowth_year,econexpect,econexpect_year,jobmarket,jobmarket_year,index_foodshelter,index_foodshelter_year,lgrdomsav,lgrdomsav_year,FIconfidence,FIconfidence_year,employed,employed_year,satlivstandard,satlivstandard_year,lintlband,lintlband_year,mobilegdp,mobilegdp_year,lictexp,lictexp_year,lroyaltyrec,lroyaltyrec_year,predictedRD,predictedRD_year,unevenecondev,unevenecondev_year,lstartupcost,lstartupcost_year,linternetserverB,linternetserverB_year,startupcost,startupcost_year,mobileswb,mobileswb_year,enventrep,enventrep_year,workhard,workhard_year,polrights,polrights_year,govtype,govtype_year,govstability,govstability_year,polconstraint,polconstraint_year,goveffectiveB,goveffectiveB_year,rulelawB,rulelawB_year,executiveB,executiveB_year,regulationB,regulationB_year,index_corruption,index_corruption_year,courtapprove,courtapprove_year,confelections,confelections_year,confidentmilit,confidentmilit_year,voiced_concern,voiced_concern_year,addresspoverty,addresspoverty_year,govapprove,govapprove_year,enviropreserve,enviropreserve_year,primpuptoteach,primpuptoteach_year,girlstoboysnormB,girlstoboysnormB_year,netprimschB,netprimschB_year,grsecschB,grsecschB_year,grterschB,grterschB_year,secperwkrB,secperwkrB_year,terperwkrB,terperwkrB_year,childrenlearn,childrenlearn_year,educationqualsat,educationqualsat_year,dptimmun,dptimmun_year,measlimmun,measlimmun_year,tuberculosis,tuberculosis_year,lifexpectgdp,lifexpectgdp_year,ppphealthexpaidB,ppphealthexpaidB_year,infantmortalityB,infantmortalityB_year,undernourishB,undernourishB_year,respdisease,respdisease_year,haleswb,haleswb_year,sanitation,sanitation_year,hospbeds,hospbeds_year,healthsat,healthsat_year,wellrested,wellrested_year,worryyest,worryyest_year,healthproblems,healthproblems_year,waterqual,waterqual_year,envirobeautysat,envirobeautysat_year,propertystolen,propertystolen_year,stateviolencegdp,stateviolencegdp_year,assaultedB,assaultedB_year,safewalkingB,safewalkingB_year,refugeeidpB,refugeeidpB_year,grievanceB,grievanceB_year,humanemigrate,humanemigrate_year,stateviolenceswb,stateviolenceswb_year,demopressure,demopressure_year,warcasual,warcasual_year,expresspolitfear,expresspolitfear_year,civchoice,civchoice_year,tolimmigB,tolimmigB_year,tolethnicB,tolethnicB_year,freechoicesat,freechoicesat_year,civlib,civlib_year,relyB,relyB_year,volunteeredB,volunteeredB_year,donatedB,donatedB_year,helpedstrangerB,helpedstrangerB_year,relattend,relattend_year,trustothers,trustothers_year,married,married_year,,,,gdppcgrowth,royaltyrec,ictexp,capitalpw,fdisv,marketsize,nploans,hitechexp,internetserverB,intlband
"Venezuela, RB",VEN,2015,America Latin and the Caribbean,Americas,Upper middle income,0,10.7715549469,2012,28.5352058411,2012,7.5,2013,0.6097655296,2014,26.1759777069,2012,1.2004151344,2011,1.3520442247,2013,3.7290475368,2013,40.6394271851,2013,0.2782537341,2013,*,2014,*,2014,*,2014,3.3855829239,2012,*,2014,*,2014,*,2014,12.4419307709,2014,98.9520034833,2014,0.0014271033,2013,19.777135849,2011,0.8425233364,2013,6.9,2014,3.9298629761,2014,2.5743498802,2014,49.9000015259,2014,*,2014,*,2010,*,2014,3,2014,4,2014,1,2014,0.3266830146,2012,-1.1399999857,2013,-1.7899999619,2013,11.9340658188,2010,-1.6399999857,2013,*,2014,*,2014,*,2014,*,2014,*,2013,*,2012,*,2014,*,2014,12.1494398117,2010,1.0041019917,2013,91.4113693237,2013,92.9535827637,2013,77.9096221924,2009,2.2603588104,2010,0.403275013,2010,*,2014,*,2014,82,2013,85,2013,33,2013,74.6430969238,2013,656,2013,12.8999996185,2013,5,2013,20.4,2012,66,2013,90.9000015259,2007,0.8999999762,2011,*,2012,*,2014,*,2014,*,2014,*,2014,*,2012,*,2014,3,2013,*,2012,*,2014,5.1,2014,6.8,2014,5.5,2014,3,2013,5.4,2014,0,2014,*,2010,*,2014,*,2014,*,2014,*,2014,3,2014,*,2014,*,2014,*,2014,*,2014,*,2010,*,2010,*,2014,,,,-0.2782537341,388240608,0.0014281221,47645.046875,2.8653190136,233390227456,0.8399999142,2.321495533,12.1227827072,253197.9375
Vietnam,VNM,2012,Asia Southeast,Asia-Pacific,Lower middle income,0,9.6494398117,2010,28.60618886,2010,2.400000095,2008,1.0986123085,2009,24.7854118347,2010,1.9758126736,2009,2.1570136547,2010,2.2886484639,2010,8.861600361,2010,5.8798065186,2010,*,2010,*,2011,*,2011,3.3879833221,2010,*,2011,*,2011,*,2011,12.6486148834,2011,143.3890991211,2011,1.9172753096,2009,19.3041553497,,0.2781148851,2010,6.1999998093,2011,2.4510052204,2011,1.7371840477,2011,10.6000003815,2011,*,2011,*,2010,*,2011,1,2011,-7,2010,56,2010,0.6700000167,2007,-0.3096158803,2010,-0.4830484688,2010,3.375,2010,-0.5780923367,2010,*,2011,*,2011,*,2011,*,2011,*,2010,*,2010,*,2011,*,2011,19.90175,2010,1.0929876566,2010,98.01475,2010,77.22363,2010,22.2903,2010,1.3331491947,2010,0.147298947,2010,*,2011,*,2011,93,2010,98,2010,199,2010,74.8282439,2010,213,2009,18.6,2010,11,2008,122,2008,64,2007,76,2010,3.1,2009,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,3.5,2010,*,2010,*,2011,5,2011,5.6999998093,2011,5.7171769142,2011,2.5,2010,6.7465896606,2011,0,2011,*,2010,*,2011,*,2011,*,2011,*,2011,3,2011,*,2011,*,2011,*,2011,*,2011,*,2010,*,2010,*,2011,,,,5.8798065186,241929120,5.8023986816,15512.095703125,7.6452813148,58098855936,2,6.2124786377,4.6813225746,311330.90625
Vietnam,VNM,2013,Asia Southeast,Asia-Pacific,Lower middle income,0,9.6668872833,2011,30.4286327362,2012,2,2011,1.5260562897,2012,25.2257556915,2012,2.2630126476,2010,3.272995472,2011,2.3119626209,2012,9.0942163467,2012,5.4452943802,2011,*,2012,*,2012,*,2012,3.4477193356,2012,*,2012,*,2011,*,2012,13.0794582367,2012,149.4100036621,2012,2.1871130466,2010,19.8434715271,,0.349899739,2011,5.9000000954,2012,2.2721259594,2012,2.0149030685,2012,8.6999998093,2012,*,2012,*,2010,*,2012,1,2012,-7,2011,57,2011,0.6880328059,2012,-0.2800000012,2011,-0.4600000083,2011,4.4752745628,2010,-0.6100000143,2011,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,19.63155,2011,1.0929876566,2010,99.34061,2011,57.1747207642,1998,24.38244,2011,1.3331491947,2010,0.147298947,2010,*,2012,*,2012,95,2011,96,2011,199,2011,75.05141463,2011,231.4299926758,2011,17.3,2011,9,2011,122,2008,64,2007,76,2010,2.17,2010,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,3.5,2011,*,2010,*,2012,4.4000000954,2012,6,2012,6,2012,2.5,2011,6.0999999046,2012,0,2012,*,2010,*,2012,*,2012,*,2012,*,2012,3,2012,*,2012,*,2012,*,2012,*,2012,*,2010,*,2010,*,2012,,,,5.4452943802,414868224,7.9094548225,15785.134765625,25.3902721405,90241540096,3.5999999046,8.6120033264,6.5000004768,479000.125
Vietnam,VNM,2014,Asia Southeast,Asia-Pacific,Lower middle income,0,9.8404111862,2013,30.6754455566,2013,2,2012,1.5260562897,2012,25.3689422607,2012,2.7402601242,2011,2.928838253,2012,2.0271286964,2013,6.5922560692,2013,4.6862683296,2012,*,2013,*,2013,*,2013,3.4555418491,2013,*,2013,*,2013,*,2013,13.3693161011,2013,130.8904266357,2013,2.5366687775,2011,20.0820407867,2012,0.406106323,2012,5.8000001907,2013,2.1633229256,2013,2.2148160934,2013,7.6999998093,2013,*,2013,*,2010,*,2013,1,2013,-7,2012,58,2012,0.6880328059,2012,-0.2906909585,2012,-0.5,2012,4.4752745628,2010,-0.6800000072,2012,*,2013,*,2013,*,2012,*,2013,*,2013,*,2012,*,2013,*,2012,19.39912,2012,1.0929876566,2010,98.05641,2012,57.2197303772,1998,24.59961,2012,3.0275194645,2010,0.22872518,2010,*,2012,*,2013,97,2012,96,2012,147,2012,75.60668293,2012,233.4900054932,2012,18.4,2012,8.3,2012,122,2008,66,2012,75,2012,2,2010,*,2012,*,2013,*,2013,*,2013,*,2013,*,2012,*,2013,3,2012,*,2010,*,2013,4.6999998093,2013,5.6999998093,2013,5.6999998093,2013,3,2012,5.9000000954,2013,0,2013,*,2010,*,2013,*,2013,*,2013,*,2013,3,2013,*,2013,*,2013,*,2013,*,2013,*,2010,*,2010,*,2013,,,,4.6862683296,526646848,11.6375026703,18776.435546875,17.7058868408,104133779456,3.5999999046,14.4910144806,8.1597242355,640058.3125
Vietnam,VNM,2015,Asia Southeast,Asia-Pacific,Lower middle income,0,9.8414087296,2013,30.6769981384,2013,2,2013,1.4901835918,2012,25.4704914093,2013,3.3744523525,2013,2.5616958141,2013,1.6264719963,2014,4.0858998299,2014,4.641043663,2013,*,2014,*,2014,*,2014,3.4555907249,2013,*,2013,*,2014,*,2014,13.7404508591,2014,147.1108876642,2014,3.2400770187,2013,20.2357444763,2013,0.4148130119,2013,5.8,2014,1.8405497074,2014,2.5561890602,2014,5.3000001907,2014,*,2014,*,2010,*,2013,1,2014,-7,2014,60,2014,0.6880328059,2012,-0.3000000119,2013,-0.4900000095,2013,4.4752745628,2010,-0.6499999762,2013,*,2013,*,2013,*,2012,*,2013,*,2013,*,2012,*,2013,*,2014,18.8834896088,2013,1.0929876566,2010,98.0564117432,2012,75.1999969482,2005,24.583240509,2013,3.0275194645,2010,0.22872518,2010,*,2014,*,2014,59,2013,98,2013,144,2013,75.7564849854,2013,308,2013,19,2013,12.8999996185,2013,38.6,2012,66,2013,75,2012,2,2010,*,2012,*,2014,*,2014,*,2014,*,2014,*,2012,*,2014,3,2013,*,2010,*,2014,5,2014,6,2014,5.5,2014,3,2013,6.2,2014,0,2014,*,2010,*,2013,*,2014,*,2013,*,2013,3,2014,*,2014,*,2014,*,2014,*,2014,*,2010,*,2010,*,2014,,,,4.641043663,614146752,24.5356884003,18795.17578125,11.9577722549,115264045056,3.4379103184,28.2082843781,11.8866138458,927687.125
"Yemen, Rep.",YEM,2012,MENA,MENA,Lower middle income,0,9.2011137009,2010,7.540357424,2010,14.60000038,2009,2.7013611794,2009,23.9002609253,2010,0.3180668652,2009,0.0638733357,2010,2.4993710229,2010,11.17483386,2010,1.2691009045,2010,*,2011,*,2011,*,2011,2.1448028088,2010,*,2011,*,2011,*,2011,8.2943000793,2011,47.048614502,2011,0.0480225645,2009,17.3246650696,2009,0.3523016572,2010,8.3000001907,2011,4.4402956963,2011,0.3387751281,2011,83.8000030518,2011,*,2011,*,2010,*,2011,2,2011,-2,2010,17,2010,0,2007,-1.0331526995,2010,-1.0516144037,2010,5.0416669846,2010,-0.6005616784,2010,*,2011,*,2011,*,2011,*,2011,*,2010,*,2010,*,2011,*,2011,30.81078,2010,0.7769538164,2010,77.56317,2010,44.09933,2010,10.18778,2007,0.6599761248,2010,0.0810691044,2010,*,2011,*,2011,87,2010,73,2010,49,2010,65.03046341,2010,142,2009,57.3,2010,30,2008,106,2008,54,2007,53,2010,0.7,2010,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,1.5,2010,*,2010,*,2011,8.3811454773,2011,8.6000003815,2011,6.9000000954,2011,4.5,2010,8.6999998093,2011,2,2011,*,2010,*,2011,*,2011,*,2011,*,2011,2,2011,*,2011,*,2011,*,2011,*,2011,*,2010,*,2009,*,2011,,,,1.2691009045,33419998,0.0491943285,9907.1572265625,0.0659573749,23974602752,13.8999996185,0.3744681478,0.4032277763,4000.001953125
"Yemen, Rep.",YEM,2013,MENA,MENA,Lower middle income,0,9.1765947342,2011,7.595575323,2010,14.6000003815,2009,2.7013611794,2009,23.9174537659,2010,0.2749436498,2011,0.0638732985,2010,2.9060977331,2012,17.2853050232,2012,0.8029574156,2011,*,2012,*,2012,*,2012,2.1512475014,2010,*,2012,*,2011,*,2012,9.3588466644,2012,54.3600006104,2012,0.0063221161,2011,17.3246650696,2009,0.4086977839,2011,8.3999996185,2012,4.289088726,2012,0.3364722431,2012,71.9000015259,2012,*,2012,*,2010,*,2012,2,2012,-2,2011,18,2011,0,2007,-1.1399999857,2011,-1.25,2011,6.6852869987,2010,-0.7900000215,2011,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,30.25279,2011,0.7820556164,2011,75.97235,2011,45.77142,2011,10.18778,2007,0.6599761248,2010,0.0810691044,2010,*,2012,*,2012,81,2011,71,2011,44,2011,65.45165854,2011,152.4799957275,2011,57,2011,32.4,2011,106,2008,54,2007,53,2010,0.7,2010,*,2011,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,1.5,2011,*,2010,*,2012,8.6999998093,2012,9,2012,7,2012,4.5,2011,8.8000001907,2012,2,2012,*,2010,*,2012,*,2012,*,2012,*,2012,2,2012,*,2012,*,2012,*,2012,*,2012,*,2010,*,2009,*,2012,,,,-0.8029574156,33419998,0.0063421428,9667.173828125,0.0659573302,24390359040,13.8999996185,0.3164564967,0.400000006,11600.0009765625
"Yemen, Rep.",YEM,2014,MENA,MENA,Lower middle income,0,9.4147424698,2006,16.82493504,2006,17.60000038,2012,3.2771446705,2012,23.3133068085,2006,0.195292443,2012,0.5032506585,2012,2.9060976505,2012,17.28530543,2012,2.5725824833,2012,*,2013,*,2013,*,2013,2.8805983067,2006,*,2013,*,2013,*,2013,9.392745018,2013,69.0147781372,2013,0.0108930813,2012,17.3246650696,2009,0.4582792819,2012,8.1000003815,2013,4.2061839104,2013,0.5041268468,2013,66.0999984741,2013,*,2013,*,2010,*,2013,2,2013,3,2012,0,2012,0,2007,-1.2757829428,2012,-1.2699999809,2012,6.6483521461,2010,-0.6999999881,2012,*,2013,*,2013,*,2013,*,2013,*,2013,*,2012,*,2013,*,2013,30.25279,2011,0.7893120646,2012,86.27468,2012,46.86382,2012,10.28643,2011,0.7283162475,2010,0.0842646509,2010,*,2013,*,2013,82,2012,71,2012,49,2012,62.90578049,2012,117.9400024414,2012,46.3,2012,28.8,2012,106,2008,54,2012,53.3,2012,0.7,2012,*,2011,*,2013,*,2013,*,2013,*,2013,*,2012,*,2013,2.5,2012,*,2010,*,2013,9.1999998093,2013,9,2013,7.4000000954,2013,3.5,2012,9.3000001907,2013,2,2013,*,2010,*,2013,*,2013,*,2013,*,2013,2,2013,*,2013,*,2013,*,2013,*,2013,*,2010,*,2009,*,2013,,,,-2.5725824833,33419998,0.0109526273,12266.9130859375,0.6540893912,13330317312,25.4999980927,0.2156664431,0.6555393338,11999.9970703125
"Yemen, Rep.",YEM,2015,MENA,MENA,Lower middle income,0,9.4147424698,2006,16.8249359131,2006,17.3999996185,2013,3.1223649979,2013,23.3133068085,2006,0.3042573631,2013,-0.7083901763,2013,2.4822733402,2013,10.9684419632,2013,2.5182044506,2013,*,2014,*,2014,*,2014,2.8805983067,2006,*,2014,*,2014,*,2014,9.4335641861,2014,68.4862707856,2014,0.0134412143,2013,17.3246650696,2009,0.4872042239,2013,7.8,2014,4.2091603279,2014,0.565849781,2014,66.3000030518,2014,*,2014,*,2010,*,2014,2,2014,0,2014,0,2014,0,2007,-1.2000000477,2013,-1.1599999666,2013,6.6483521461,2010,-0.7400000095,2013,*,2014,*,2014,*,2014,*,2014,*,2013,*,2012,*,2014,*,2014,30.252790451,2011,0.8098012805,2013,87.9177398682,2013,49.1850395203,2013,10.2864303589,2011,0.7283162475,2010,0.0842646509,2010,*,2014,*,2014,88,2013,78,2013,48,2013,63.0895843506,2013,200,2013,40.4000015259,2013,25.7000007629,2013,49.5,2012,55,2013,53.2999992371,2012,0.6999999881,2012,*,2011,*,2014,*,2014,*,2014,*,2014,*,2012,*,2014,2,2013,*,2010,*,2014,9,2014,9.3,2014,7.3,2014,4,2013,9.1,2014,3,2014,*,2010,*,2014,*,2014,*,2014,*,2014,2,2014,*,2014,*,2014,*,2014,*,2014,*,2010,*,2009,*,2014,,,,-2.5182044506,33419998,0.0135319531,12266.9130859375,-0.5075637102,13330317312,21.7000007629,0.3556179106,0.7609435916,12500.0029296875
South Africa,ZAF,2012,Africa Sub-Saharan,Sub-Saharan Africa,Upper middle income,0,10.1275548935,2010,19.05884879,2010,23.79999924,2009,1.9021074772,2011,26.0970554352,2010,1.6641550064,2010,0.2552357614,2010,1.6612416712,2010,4.265845235,2010,2.0033831596,2010,*,2010,*,2011,*,2011,2.9986703396,2010,*,2011,*,2011,*,2011,12.2060775757,2011,126.833190918,2011,0.6791041493,2010,17.8962039948,2010,0.7415351272,2010,8.2057771683,2011,0.2623642683,2011,4.3157944679,2011,0.3000000119,2011,*,2010,*,2010,*,2011,6,2011,9,2010,16,2010,0.7400000095,2007,0.3392260373,2010,0.0973931327,2010,18,2010,0.3906916678,2010,*,2011,*,2011,*,2011,*,2011,*,2010,*,2010,*,2011,*,2011,30.70512,2009,1.0226148367,2009,85.10064,2009,93.81168,2009,15.4,2006,2.2183017731,2010,0.1731725931,2010,*,2011,*,2011,63,2010,65,2010,981,2010,52.0814878,2010,862,2009,40.7,2010,5,2008,131,2008,48,2007,79,2010,2.84,2005,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,3,2010,*,2010,*,2011,6.6999998093,2011,5.8638806343,2011,4.1308326721,2011,3,2010,8.3999996185,2011,0,2011,*,2011,*,2011,*,2011,*,2011,*,2011,6,2011,*,2011,*,2011,*,2011,*,2011,*,2010,*,2009,*,2011,,,,2.0033831596,59186496,0.9721102118,25022.10546875,0.2907659113,215678648320,5.6999998093,4.281208992,73.873085022,199999.984375
South Africa,ZAF,2013,Africa Sub-Saharan,Sub-Saharan Africa,Upper middle income,0,10.1688919067,2011,16.3645038605,2012,24.70000076,2011,1.7227666378,2012,26.1330490112,2012,1.8102115393,2011,1.1960353851,2011,1.8584596882,2012,5.4138498306,2012,1.6488372087,2011,*,2012,*,2012,*,2012,2.8544280529,2012,*,2012,*,2011,*,2012,12.871336937,2012,134.8000030518,2012,0.5989601612,2011,18.0016326904,2011,0.8608350158,2011,8.1999998093,2012,0.2623642683,2012,4.4496850967,2012,0.3000000119,2012,*,2012,*,2010,*,2012,6,2012,9,2011,17,2011,0.4123495519,2012,0.3700000048,2011,0.1000000015,2011,18,2010,0.4399999976,2011,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,30.7051200867,2009,1.0226148367,2009,85.1006393433,2009,93.8116836548,2009,15.3999996185,2010,2.2183017731,2010,0.1731725931,2010,*,2012,*,2012,72,2011,78,2011,993,2011,52.61478049,2011,942.5,2011,34.6,2011,5,2011,131,2008,48,2007,79,2010,2.84,2005,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,3,2011,*,2010,*,2012,6.4000000954,2012,5.5999999046,2012,4,2012,3,2011,8.1000003815,2012,0,2012,*,2011,*,2012,*,2012,*,2012,*,2012,6,2012,*,2012,*,2012,*,2012,*,2012,*,2010,*,2009,*,2012,,,,1.6488372087,65767260,0.82022506,26078.162109375,2.3069798946,223583109120,4.6000003815,5.1117401123,84.5999832153,388999.90625
South Africa,ZAF,2014,Africa Sub-Saharan,Sub-Saharan Africa,Upper middle income,0,10.3362102509,2013,16.5515193939,2013,25,2012,1.5260562897,2013,26.0451488495,2013,1.8760546446,2012,2.3902196884,2012,1.9029427767,2013,5.7055983543,2013,0.9087152481,2012,*,2013,*,2013,*,2013,2.8651404381,2013,*,2013,*,2013,*,2013,11.4721136093,2013,147.4645233154,2013,0.7158619165,2012,18.0250301361,2012,0.9702352285,2012,8,2013,0.2623642683,2013,4.4699239731,2013,0.3000000119,2013,*,2013,*,2010,*,2013,6,2013,9,2012,18,2012,0.4123495519,2012,0.3252435029,2012,0.0799999982,2012,18,2010,0.3799999952,2012,*,2013,*,2013,*,2013,*,2013,*,2013,*,2012,*,2013,*,2013,29.50138,2012,0.9714770913,2012,84.99597,2012,101.89414,2012,15.3999996185,2006,3.2102503777,2010,0.1320732534,2010,*,2013,*,2013,68,2012,79,2012,1003,2012,56.09831707,2012,982.2899780273,2012,33.3,2012,5,2012,131,2008,51,2012,74.4,2012,2.8399999142,2005,*,2012,*,2013,*,2013,*,2013,*,2013,*,2012,*,2013,2.5,2012,*,2010,*,2013,6.5,2013,5.6999998093,2013,4.3000001907,2013,3.5,2012,7.8000001907,2013,0,2013,*,2011,*,2013,*,2013,*,2013,*,2013,6,2013,*,2013,*,2013,*,2013,*,2013,*,2010,*,2009,*,2013,,,,0.9087152481,67324184,1.0459493399,30827.974609375,9.9158916473,204769099776,3.5999999046,5.5276999474,86.3500823975,95999.9765625
South Africa,ZAF,2015,Africa Sub-Saharan,Sub-Saharan Africa,Upper middle income,0,10.3565988541,2013,17.8484954834,2013,24.8999996185,2013,1.4861949682,2014,26.1089076996,2013,1.8668168783,2013,1.5561288595,2013,1.8807687759,2014,5.5585451126,2014,0.3241217136,2013,*,2014,*,2014,*,2014,2.9364330769,2013,*,2014,*,2014,*,2014,15.1749038696,2014,149.6818056043,2014,0.7972444892,2013,17.9557514191,2013,0.9948320389,2013,7.7,2014,0.2623642683,2014,4.7661833763,2014,0.3000000119,2014,*,2014,*,2010,*,2014,6,2014,9,2014,20,2014,0.4123495519,2012,0.4300000072,2013,0.1299999952,2013,18,2010,0.4099999964,2013,*,2014,*,2014,*,2014,*,2014,*,2013,*,2012,*,2014,*,2014,28.6878890991,2013,0.9852628708,2013,84.9960021973,2012,110.7635726929,2013,19.696849823,2012,3.2102503777,2010,0.1320732534,2010,*,2014,*,2014,65,2013,66,2013,860,2013,56.7365837097,2013,1121,2013,32.7999992371,2013,5,2013,52.3,2012,52,2013,74.4000015259,2012,2.8399999142,2005,*,2012,*,2014,*,2014,*,2014,*,2014,*,2012,*,2014,2,2013,*,2010,*,2014,6.2,2014,5.8,2014,4.6,2014,4,2013,7.4,2014,0,2014,*,2011,*,2014,*,2014,*,2014,*,2014,6,2014,*,2014,*,2014,*,2014,*,2014,*,2010,*,2009,*,2014,,,,0.3241217136,62817948,1.2194168568,31462.986328125,3.740434885,218250149888,3.4202442169,5.4676761627,116.4700469971,3893829.25
Zambia,ZMB,2012,Africa Sub-Saharan,Sub-Saharan Africa,Lower middle income,1,8.4764966965,2010,31.48322856,2010,14,2006,2.7212953568,2010,23.0662288666,2010,0.6704040766,2010,1.9242420197,2010,2.251477185,2010,8.501761334,2010,3.8970839977,2010,*,2009,*,2011,*,2011,3.4807238579,2010,*,2011,*,2011,*,2011,6.5525078773,2011,60.5905609131,2011,0.0350579843,2010,0,,0.2081198692,2010,7.3187732697,2011,3.3463890553,2011,0.9394001365,2011,27.3999996185,2011,*,2011,*,2009,*,2011,5,2011,7,2010,9,2010,0.75,2007,-0.8015098572,2010,-0.4938803017,2010,12,2010,-0.4931395948,2010,*,2011,*,2011,*,2011,*,2011,*,2008,*,2009,*,2011,*,2011,57.9977,2010,0.95655936,2009,91.36795,2010,66.5113372803,,10.7543783188,,1.273324132,2010,0.0505332947,2010,*,2011,*,2011,82,2010,91,2010,462,2010,48.4554878,2010,88,2009,68.9,2010,44,2008,234,2008,40,2007,48,2010,2,2010,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,2,2010,*,2009,*,2011,7.5999999046,2011,5.6999998093,2011,6.8000001907,2011,4,2010,8.8999996185,2011,0,2011,*,2011,*,2011,*,2011,*,2011,*,2011,4,2011,*,2011,*,2011,*,2011,*,2011,*,2009,*,2009,*,2011,,,,3.8970839977,0,0.0356797613,4799.6025390625,5.8499546051,10412042240,14.1999988556,0.955027163,1.5584462881,700
Zambia,ZMB,2013,Africa Sub-Saharan,Sub-Saharan Africa,Lower middle income,1,8.5244941711,2011,33.1945037842,2012,15,2008,2.4336133003,2011,23.1938266754,2012,3.2503964901,2011,1.3625398874,2011,2.0058593478,2011,6.432478237,2011,3.4756522179,2011,*,2012,*,2012,*,2012,3.5320649147,2012,*,2012,*,2011,*,2012,8.5484981537,2012,75.8099975586,2012,0.0393090285,2011,0,,0.2546809018,2011,7.6999998093,2012,3.3178157806,2012,1.223775506,2012,26.6000003815,2012,*,2012,*,2009,*,2012,5,2012,7,2011,10,2011,0.7106989026,2012,-0.6499999762,2011,-0.4699999988,2011,12,2010,-0.4300000072,2011,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,62.6485,2011,0.95655936,2009,95.48899,2011,74.876335144,,21.3982887268,,1.273324132,2010,0.0505332947,2010,*,2012,*,2012,81,2011,83,2011,444,2011,48.96882927,2011,99.3199996948,2011,52.7,2011,47.4,2011,234,2008,40,2007,48,2010,2,2010,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,3,2011,*,2009,*,2012,7.3000001907,2012,6.3000001907,2012,7.0999999046,2012,3,2011,9.1000003815,2012,0,2012,*,2011,*,2012,*,2012,*,2012,*,2012,4,2012,*,2012,*,2012,*,2012,*,2012,*,2009,*,2009,*,2012,,,,3.4756522179,0,0.0400918536,5035.638671875,2.9061017036,11829079040,10.3999996185,24.800567627,2.4000003338,5158.0004882813
Zambia,ZMB,2014,Africa Sub-Saharan,Sub-Saharan Africa,Lower middle income,1,9.0649909973,2013,29.1517620087,2013,13.10000038,2012,2.2192034721,2012,23.2144851685,2013,3.2503964901,2011,1.3536804914,2012,2.0755953789,2013,6.9692893028,2013,3.6000101566,2012,*,2013,*,2013,*,2013,3.4062433243,2013,*,2013,*,2013,*,2013,9.1445207596,2013,71.5046310425,2013,0.0393090285,2011,18.7979412079,2012,0.2817074656,2012,8,2013,3.3250360489,2013,1.3220994473,2013,26.7999992371,2013,*,2013,*,2009,*,2013,5,2013,7,2012,11,2012,0.7106989026,2012,-0.5016706586,2012,-0.400000006,2012,12,2010,-0.4300000072,2012,*,2013,*,2013,*,2013,*,2013,*,2013,*,2012,*,2013,*,2013,49.22433,2012,0.95655936,2009,93.71627,2012,75.3678131104,2010,20.2410259247,2010,1.1364018917,2010,0.0499553643,2010,*,2013,*,2013,78,2012,83,2012,427,2012,57.02258537,2012,111.9899978638,2012,56.4,2012,43.1,2012,234,2008,49,2012,42.8,2012,2,2010,*,2012,*,2013,*,2013,*,2013,*,2013,*,2012,*,2013,3,2012,*,2009,*,2013,7.4000000954,2013,6,2013,7.4000000954,2013,3,2012,9.3000001907,2013,0,2013,*,2011,*,2013,*,2013,*,2013,*,2013,4,2013,*,2013,*,2013,*,2013,*,2013,*,2009,*,2009,*,2013,,,,3.6000101566,145828416,0.0400918536,8646.201171875,2.8716490269,12075992064,8.1999998093,24.800567627,2.7512886524,9361.9970703125
